Fecha,Hora,ZP,imecas,zona,contaminante,color
2019-05-06,10,NOSO2,2.0,NO,SO2,gray
2019-05-06,11,NOSO2,2.0,NO,SO2,gray
2019-05-06,12,NOSO2,2.0,NO,SO2,gray
2019-05-06,13,NOSO2,2.0,NO,SO2,gray
2019-05-06,14,NOSO2,2.0,NO,SO2,gray
2019-05-06,15,NOSO2,2.0,NO,SO2,gray
2019-05-06,16,NOSO2,2.0,NO,SO2,gray
2019-05-06,17,NOSO2,2.0,NO,SO2,gray
2019-05-06,18,NOSO2,2.0,NO,SO2,gray
2019-05-06,19,NOSO2,2.0,NO,SO2,gray
2019-05-06,20,NOSO2,2.0,NO,SO2,gray
2019-05-06,21,NOSO2,2.0,NO,SO2,gray
2019-05-06,22,NOSO2,2.0,NO,SO2,gray
2019-05-06,23,NOSO2,2.0,NO,SO2,gray
2019-05-06,24,NOSO2,2.0,NO,SO2,gray
2019-05-07,1,NOSO2,2.0,NO,SO2,gray
2019-05-07,2,NOSO2,2.0,NO,SO2,gray
2019-05-07,3,NOSO2,2.0,NO,SO2,gray
2019-05-07,4,NOSO2,2.0,NO,SO2,gray
2019-05-07,5,NOSO2,2.0,NO,SO2,gray
2019-05-07,6,NOSO2,2.0,NO,SO2,gray
2019-05-07,7,NOSO2,2.0,NO,SO2,gray
2019-05-07,8,NOSO2,2.0,NO,SO2,gray
2019-05-07,9,NOSO2,2.0,NO,SO2,gray
2019-05-07,10,NOSO2,2.0,NO,SO2,gray
2019-05-07,11,NOSO2,2.0,NO,SO2,gray
2019-05-07,12,NOSO2,2.0,NO,SO2,gray
2019-05-07,13,NOSO2,2.0,NO,SO2,gray
2019-05-07,14,NOSO2,2.0,NO,SO2,gray
2019-05-07,15,NOSO2,2.0,NO,SO2,gray
2019-05-07,16,NOSO2,2.0,NO,SO2,gray
2019-05-07,17,NOSO2,2.0,NO,SO2,gray
2019-05-07,18,NOSO2,2.0,NO,SO2,gray
2019-05-07,19,NOSO2,2.0,NO,SO2,gray
2019-05-07,20,NOSO2,2.0,NO,SO2,gray
2019-05-07,21,NOSO2,2.0,NO,SO2,gray
2019-05-07,22,NOSO2,2.0,NO,SO2,gray
2019-05-07,23,NOSO2,2.0,NO,SO2,gray
2019-05-07,24,NOSO2,2.0,NO,SO2,gray
2019-05-08,1,NOSO2,2.0,NO,SO2,gray
2019-05-08,2,NOSO2,2.0,NO,SO2,gray
2019-05-08,3,NOSO2,2.0,NO,SO2,gray
2019-05-08,4,NOSO2,2.0,NO,SO2,gray
2019-05-08,5,NOSO2,2.0,NO,SO2,gray
2019-05-08,6,NOSO2,2.0,NO,SO2,gray
2019-05-08,7,NOSO2,2.0,NO,SO2,gray
2019-05-08,8,NOSO2,2.0,NO,SO2,gray
2019-05-08,9,NOSO2,2.0,NO,SO2,gray
2019-05-08,10,NOSO2,2.0,NO,SO2,gray
2019-05-08,11,NOSO2,2.0,NO,SO2,gray
2019-05-08,12,NOSO2,2.0,NO,SO2,gray
2019-05-08,13,NOSO2,2.0,NO,SO2,gray
2019-05-08,14,NOSO2,2.0,NO,SO2,gray
2019-05-08,15,NOSO2,2.0,NO,SO2,gray
2019-05-08,16,NOSO2,2.0,NO,SO2,gray
2019-05-08,17,NOSO2,2.0,NO,SO2,gray
2019-05-08,18,NOSO2,2.0,NO,SO2,gray
2019-05-08,19,NOSO2,2.0,NO,SO2,gray
2019-05-08,20,NOSO2,2.0,NO,SO2,gray
2019-05-08,21,NOSO2,2.0,NO,SO2,gray
2019-05-08,22,NOSO2,2.0,NO,SO2,gray
2019-05-08,23,NOSO2,2.0,NO,SO2,gray
2019-05-08,24,NOSO2,2.0,NO,SO2,gray
2019-05-09,1,NOSO2,2.0,NO,SO2,gray
2019-05-09,2,NOSO2,2.0,NO,SO2,gray
2019-05-09,3,NOSO2,2.0,NO,SO2,gray
2019-05-09,4,NOSO2,2.0,NO,SO2,gray
2019-05-09,5,NOSO2,2.0,NO,SO2,gray
2019-05-09,6,NOSO2,2.0,NO,SO2,gray
2019-05-09,7,NOSO2,2.0,NO,SO2,gray
2019-05-09,8,NOSO2,2.0,NO,SO2,gray
2019-05-09,9,NOSO2,2.0,NO,SO2,gray
2019-05-09,10,NOSO2,2.0,NO,SO2,gray
2019-05-09,11,NOSO2,2.0,NO,SO2,gray
2019-05-09,12,NOSO2,2.0,NO,SO2,gray
2019-05-09,13,NOSO2,2.0,NO,SO2,gray
2019-05-09,14,NOSO2,2.0,NO,SO2,gray
2019-05-09,15,NOSO2,2.0,NO,SO2,gray
2019-05-09,16,NOSO2,2.0,NO,SO2,gray
2019-05-09,17,NOSO2,2.0,NO,SO2,gray
2019-05-09,18,NOSO2,2.0,NO,SO2,gray
2019-05-09,19,NOSO2,2.0,NO,SO2,gray
2019-05-09,20,NOSO2,2.0,NO,SO2,gray
2019-05-09,21,NOSO2,2.0,NO,SO2,gray
2019-05-09,22,NOSO2,2.0,NO,SO2,gray
2019-05-09,23,NOSO2,2.0,NO,SO2,gray
2019-05-09,24,NOSO2,2.0,NO,SO2,gray
2019-05-10,1,NOSO2,2.0,NO,SO2,gray
2019-05-10,2,NOSO2,2.0,NO,SO2,gray
2019-05-10,3,NOSO2,2.0,NO,SO2,gray
2019-05-10,4,NOSO2,2.0,NO,SO2,gray
2019-05-10,5,NOSO2,2.0,NO,SO2,gray
2019-05-10,6,NOSO2,2.0,NO,SO2,gray
2019-05-10,7,NOSO2,2.0,NO,SO2,gray
2019-05-10,8,NOSO2,2.0,NO,SO2,gray
2019-05-10,9,NOSO2,2.0,NO,SO2,gray
2019-05-10,10,NOSO2,2.0,NO,SO2,gray
2019-05-10,11,NOSO2,2.0,NO,SO2,gray
2019-05-10,12,NOSO2,2.0,NO,SO2,gray
2019-05-10,13,NOSO2,2.0,NO,SO2,gray
2019-05-10,14,NOSO2,2.0,NO,SO2,gray
2019-05-10,15,NOSO2,2.0,NO,SO2,gray
2019-05-10,16,NOSO2,2.0,NO,SO2,gray
2019-05-10,17,NOSO2,2.0,NO,SO2,gray
2019-05-10,18,NOSO2,2.0,NO,SO2,gray
2019-05-10,19,NOSO2,2.0,NO,SO2,gray
2019-05-10,20,NOSO2,2.0,NO,SO2,gray
2019-05-10,21,NOSO2,2.0,NO,SO2,gray
2019-05-10,22,NOSO2,2.0,NO,SO2,gray
2019-05-10,23,NOSO2,2.0,NO,SO2,gray
2019-05-10,24,NOSO2,2.0,NO,SO2,gray
2019-05-11,1,NOSO2,3.0,NO,SO2,gray
2019-05-11,2,NOSO2,5.0,NO,SO2,gray
2019-05-11,3,NOSO2,6.0,NO,SO2,gray
2019-05-11,4,NOSO2,7.0,NO,SO2,gray
2019-05-11,5,NOSO2,7.0,NO,SO2,gray
2019-05-11,6,NOSO2,7.0,NO,SO2,gray
2019-05-11,7,NOSO2,7.0,NO,SO2,gray
2019-05-11,8,NOSO2,7.0,NO,SO2,gray
2019-05-11,9,NOSO2,7.0,NO,SO2,gray
2019-05-11,10,NOSO2,8.0,NO,SO2,gray
2019-05-11,11,NOSO2,9.0,NO,SO2,gray
2019-05-11,12,NOSO2,10.0,NO,SO2,gray
2019-05-11,13,NOSO2,10.0,NO,SO2,gray
2019-05-11,14,NOSO2,10.0,NO,SO2,gray
2019-05-11,15,NOSO2,10.0,NO,SO2,gray
2019-05-11,16,NOSO2,11.0,NO,SO2,gray
2019-05-11,17,NOSO2,11.0,NO,SO2,gray
2019-05-11,18,NOSO2,11.0,NO,SO2,gray
2019-05-11,19,NOSO2,11.0,NO,SO2,gray
2019-05-11,20,NOSO2,11.0,NO,SO2,gray
2019-05-11,21,NOSO2,11.0,NO,SO2,gray
2019-05-11,22,NOSO2,11.0,NO,SO2,gray
2019-05-11,23,NOSO2,11.0,NO,SO2,gray
2019-05-11,24,NOSO2,11.0,NO,SO2,gray
2019-05-12,1,NOSO2,11.0,NO,SO2,gray
2019-05-12,2,NOSO2,8.0,NO,SO2,gray
2019-05-12,3,NOSO2,7.0,NO,SO2,gray
2019-05-12,4,NOSO2,6.0,NO,SO2,gray
2019-05-12,5,NOSO2,6.0,NO,SO2,gray
2019-05-12,6,NOSO2,6.0,NO,SO2,gray
2019-05-12,7,NOSO2,6.0,NO,SO2,gray
2019-05-12,8,NOSO2,6.0,NO,SO2,gray
2019-05-12,9,NOSO2,6.0,NO,SO2,gray
2019-05-12,10,NOSO2,5.0,NO,SO2,gray
2019-05-12,11,NOSO2,4.0,NO,SO2,gray
2019-05-12,12,NOSO2,3.0,NO,SO2,gray
2019-05-12,13,NOSO2,3.0,NO,SO2,gray
2019-05-12,14,NOSO2,3.0,NO,SO2,gray
2019-05-12,15,NOSO2,3.0,NO,SO2,gray
2019-05-12,16,NOSO2,3.0,NO,SO2,gray
2019-05-12,17,NOSO2,2.0,NO,SO2,gray
2019-05-12,18,NOSO2,2.0,NO,SO2,gray
2019-05-12,19,NOSO2,2.0,NO,SO2,gray
2019-05-12,20,NOSO2,2.0,NO,SO2,gray
2019-05-12,21,NOSO2,2.0,NO,SO2,gray
2019-05-12,22,NOSO2,2.0,NO,SO2,gray
2019-05-12,23,NOSO2,2.0,NO,SO2,gray
2019-05-12,24,NOSO2,2.0,NO,SO2,gray
2019-05-13,1,NOSO2,2.0,NO,SO2,gray
2019-05-13,2,NOSO2,2.0,NO,SO2,gray
2019-05-13,3,NOSO2,2.0,NO,SO2,gray
2019-05-13,4,NOSO2,2.0,NO,SO2,gray
2019-05-13,5,NOSO2,2.0,NO,SO2,gray
2019-05-13,6,NOSO2,2.0,NO,SO2,gray
2019-05-13,7,NOSO2,2.0,NO,SO2,gray
2019-05-13,8,NOSO2,2.0,NO,SO2,gray
2019-05-13,9,NOSO2,2.0,NO,SO2,gray
2019-05-13,10,NOSO2,2.0,NO,SO2,gray
2019-05-13,11,NOSO2,3.0,NO,SO2,gray
2019-05-13,12,NOSO2,3.0,NO,SO2,gray
2019-05-13,13,NOSO2,4.0,NO,SO2,gray
2019-05-13,14,NOSO2,4.0,NO,SO2,gray
2019-05-13,15,NOSO2,4.0,NO,SO2,gray
2019-05-13,16,NOSO2,4.0,NO,SO2,gray
2019-05-13,17,NOSO2,4.0,NO,SO2,gray
2019-05-13,18,NOSO2,4.0,NO,SO2,gray
2019-05-13,19,NOSO2,4.0,NO,SO2,gray
2019-05-13,20,NOSO2,3.0,NO,SO2,gray
2019-05-13,21,NOSO2,3.0,NO,SO2,gray
2019-05-13,22,NOSO2,3.0,NO,SO2,gray
2019-05-13,23,NOSO2,4.0,NO,SO2,gray
2019-05-13,24,NOSO2,4.0,NO,SO2,gray
2019-05-14,1,NOSO2,3.0,NO,SO2,gray
2019-05-14,2,NOSO2,3.0,NO,SO2,gray
2019-05-14,3,NOSO2,3.0,NO,SO2,gray
2019-05-14,4,NOSO2,3.0,NO,SO2,gray
2019-05-14,5,NOSO2,3.0,NO,SO2,gray
2019-05-14,6,NOSO2,3.0,NO,SO2,gray
2019-05-14,7,NOSO2,3.0,NO,SO2,gray
2019-05-14,8,NOSO2,3.0,NO,SO2,gray
2019-05-14,9,NOSO2,3.0,NO,SO2,gray
2019-05-14,10,NOSO2,4.0,NO,SO2,gray
2019-05-14,11,NOSO2,3.0,NO,SO2,gray
2019-05-14,12,NOSO2,4.0,NO,SO2,gray
2019-05-14,13,NOSO2,5.0,NO,SO2,gray
2019-05-14,14,NOSO2,5.0,NO,SO2,gray
2019-05-14,15,NOSO2,5.0,NO,SO2,gray
2019-05-14,16,NOSO2,5.0,NO,SO2,gray
2019-05-14,17,NOSO2,5.0,NO,SO2,gray
2019-05-14,18,NOSO2,5.0,NO,SO2,gray
2019-05-14,19,NOSO2,5.0,NO,SO2,gray
2019-05-14,20,NOSO2,5.0,NO,SO2,gray
2019-05-14,21,NOSO2,5.0,NO,SO2,gray
2019-05-14,22,NOSO2,5.0,NO,SO2,gray
2019-05-14,23,NOSO2,5.0,NO,SO2,gray
2019-05-14,24,NOSO2,5.0,NO,SO2,gray
2019-05-15,1,NOSO2,6.0,NO,SO2,gray
2019-05-15,2,NOSO2,9.0,NO,SO2,gray
2019-05-15,3,NOSO2,12.0,NO,SO2,gray
2019-05-15,4,NOSO2,12.0,NO,SO2,gray
2019-05-15,5,NOSO2,15.0,NO,SO2,gray
2019-05-15,6,NOSO2,17.0,NO,SO2,gray
2019-05-15,7,NOSO2,18.0,NO,SO2,gray
2019-05-15,8,NOSO2,18.0,NO,SO2,gray
2019-05-15,9,NOSO2,18.0,NO,SO2,gray
2019-05-15,10,NOSO2,18.0,NO,SO2,gray
2019-05-15,11,NOSO2,18.0,NO,SO2,gray
2019-05-15,12,NOSO2,17.0,NO,SO2,gray
2019-05-15,13,NOSO2,17.0,NO,SO2,gray
2019-05-15,14,NOSO2,17.0,NO,SO2,gray
2019-05-15,15,NOSO2,16.0,NO,SO2,gray
2019-05-15,16,NOSO2,16.0,NO,SO2,gray
2019-05-15,17,NOSO2,16.0,NO,SO2,gray
2019-05-15,18,NOSO2,16.0,NO,SO2,gray
2019-05-15,19,NOSO2,16.0,NO,SO2,gray
2019-05-15,20,NOSO2,16.0,NO,SO2,gray
2019-05-15,21,NOSO2,16.0,NO,SO2,gray
2019-05-15,22,NOSO2,16.0,NO,SO2,gray
2019-05-15,23,NOSO2,16.0,NO,SO2,gray
2019-05-15,24,NOSO2,16.0,NO,SO2,gray
2019-05-16,1,NOSO2,15.0,NO,SO2,red
2019-05-16,2,NOSO2,13.0,NO,SO2,red
2019-05-16,3,NOSO2,10.0,NO,SO2,red
2019-05-16,4,NOSO2,8.0,NO,SO2,red
2019-05-16,5,NOSO2,7.0,NO,SO2,red
2019-05-16,6,NOSO2,6.0,NO,SO2,red
2019-05-16,7,NOSO2,5.0,NO,SO2,red
2019-05-16,8,NOSO2,5.0,NO,SO2,red
2019-05-16,9,NOSO2,5.0,NO,SO2,red
2019-05-16,10,NOSO2,4.0,NO,SO2,red
2019-05-16,11,NOSO2,4.0,NO,SO2,red
2019-05-16,12,NOSO2,3.0,NO,SO2,red
2019-05-16,13,NOSO2,3.0,NO,SO2,red
2019-05-16,14,NOSO2,3.0,NO,SO2,red
2019-05-16,15,NOSO2,3.0,NO,SO2,red
2019-05-16,16,NOSO2,4.0,NO,SO2,red
2019-05-01,1,NONO2,0.0,NO,NO2,gray
2019-05-01,2,NONO2,0.0,NO,NO2,gray
2019-05-01,3,NONO2,0.0,NO,NO2,gray
2019-05-01,4,NONO2,0.0,NO,NO2,gray
2019-05-01,5,NONO2,18.0,NO,NO2,gray
2019-05-01,6,NONO2,17.0,NO,NO2,gray
2019-05-01,7,NONO2,16.0,NO,NO2,gray
2019-05-01,8,NONO2,16.0,NO,NO2,gray
2019-05-01,9,NONO2,20.0,NO,NO2,gray
2019-05-01,10,NONO2,26.0,NO,NO2,gray
2019-05-01,11,NONO2,32.0,NO,NO2,gray
2019-05-01,12,NONO2,24.0,NO,NO2,gray
2019-05-01,13,NONO2,12.0,NO,NO2,gray
2019-05-01,14,NONO2,8.0,NO,NO2,gray
2019-05-01,15,NONO2,10.0,NO,NO2,gray
2019-05-01,16,NONO2,7.0,NO,NO2,gray
2019-05-01,17,NONO2,10.0,NO,NO2,gray
2019-05-01,18,NONO2,9.0,NO,NO2,gray
2019-05-01,19,NONO2,9.0,NO,NO2,gray
2019-05-01,20,NONO2,13.0,NO,NO2,gray
2019-05-01,21,NONO2,10.0,NO,NO2,gray
2019-05-01,22,NONO2,11.0,NO,NO2,gray
2019-05-01,23,NONO2,11.0,NO,NO2,gray
2019-05-01,24,NONO2,9.0,NO,NO2,gray
2019-05-02,1,NONO2,11.0,NO,NO2,gray
2019-05-02,2,NONO2,10.0,NO,NO2,gray
2019-05-02,3,NONO2,11.0,NO,NO2,gray
2019-05-02,4,NONO2,9.0,NO,NO2,gray
2019-05-02,5,NONO2,9.0,NO,NO2,gray
2019-05-02,6,NONO2,19.0,NO,NO2,gray
2019-05-02,7,NONO2,20.0,NO,NO2,gray
2019-05-02,8,NONO2,19.0,NO,NO2,gray
2019-05-02,9,NONO2,22.0,NO,NO2,gray
2019-05-02,10,NONO2,25.0,NO,NO2,gray
2019-05-02,11,NONO2,35.0,NO,NO2,gray
2019-05-02,12,NONO2,26.0,NO,NO2,gray
2019-05-02,13,NONO2,18.0,NO,NO2,gray
2019-05-02,14,NONO2,8.0,NO,NO2,gray
2019-05-02,15,NONO2,7.0,NO,NO2,gray
2019-05-02,16,NONO2,8.0,NO,NO2,gray
2019-05-02,17,NONO2,7.0,NO,NO2,gray
2019-05-02,18,NONO2,14.0,NO,NO2,gray
2019-05-02,19,NONO2,10.0,NO,NO2,gray
2019-05-02,20,NONO2,11.0,NO,NO2,gray
2019-05-02,21,NONO2,12.0,NO,NO2,gray
2019-05-02,22,NONO2,12.0,NO,NO2,gray
2019-05-02,23,NONO2,15.0,NO,NO2,gray
2019-05-02,24,NONO2,19.0,NO,NO2,gray
2019-05-03,1,NONO2,20.0,NO,NO2,gray
2019-05-03,2,NONO2,25.0,NO,NO2,gray
2019-05-03,3,NONO2,26.0,NO,NO2,gray
2019-05-03,4,NONO2,25.0,NO,NO2,gray
2019-05-03,5,NONO2,23.0,NO,NO2,gray
2019-05-03,6,NONO2,22.0,NO,NO2,gray
2019-05-03,7,NONO2,24.0,NO,NO2,gray
2019-05-03,8,NONO2,26.0,NO,NO2,gray
2019-05-03,9,NONO2,25.0,NO,NO2,gray
2019-05-03,10,NONO2,30.0,NO,NO2,gray
2019-05-03,11,NONO2,32.0,NO,NO2,gray
2019-05-03,12,NONO2,28.0,NO,NO2,gray
2019-05-03,13,NONO2,18.0,NO,NO2,gray
2019-05-03,14,NONO2,12.0,NO,NO2,gray
2019-05-03,15,NONO2,8.0,NO,NO2,gray
2019-05-03,16,NONO2,10.0,NO,NO2,gray
2019-05-03,17,NONO2,9.0,NO,NO2,gray
2019-05-03,18,NONO2,12.0,NO,NO2,gray
2019-05-03,19,NONO2,17.0,NO,NO2,gray
2019-05-03,20,NONO2,18.0,NO,NO2,gray
2019-05-03,21,NONO2,23.0,NO,NO2,gray
2019-05-03,22,NONO2,28.0,NO,NO2,gray
2019-05-03,23,NONO2,29.0,NO,NO2,gray
2019-05-03,24,NONO2,30.0,NO,NO2,gray
2019-05-04,1,NONO2,31.0,NO,NO2,gray
2019-05-04,2,NONO2,28.0,NO,NO2,gray
2019-05-04,3,NONO2,30.0,NO,NO2,gray
2019-05-04,4,NONO2,30.0,NO,NO2,gray
2019-05-04,5,NONO2,25.0,NO,NO2,gray
2019-05-04,6,NONO2,23.0,NO,NO2,gray
2019-05-04,7,NONO2,24.0,NO,NO2,gray
2019-05-04,8,NONO2,25.0,NO,NO2,gray
2019-05-04,9,NONO2,29.0,NO,NO2,gray
2019-05-04,10,NONO2,34.0,NO,NO2,gray
2019-05-04,11,NONO2,30.0,NO,NO2,gray
2019-05-04,12,NONO2,16.0,NO,NO2,gray
2019-05-04,13,NONO2,12.0,NO,NO2,gray
2019-05-04,14,NONO2,11.0,NO,NO2,gray
2019-05-04,15,NONO2,12.0,NO,NO2,gray
2019-05-04,16,NONO2,12.0,NO,NO2,gray
2019-05-04,17,NONO2,13.0,NO,NO2,gray
2019-05-04,18,NONO2,11.0,NO,NO2,gray
2019-05-04,19,NONO2,13.0,NO,NO2,gray
2019-05-04,20,NONO2,19.0,NO,NO2,gray
2019-05-04,21,NONO2,13.0,NO,NO2,gray
2019-05-04,22,NONO2,25.0,NO,NO2,gray
2019-05-04,23,NONO2,28.0,NO,NO2,gray
2019-05-04,24,NONO2,31.0,NO,NO2,gray
2019-05-05,1,NONO2,33.0,NO,NO2,gray
2019-05-05,2,NONO2,30.0,NO,NO2,gray
2019-05-05,3,NONO2,26.0,NO,NO2,gray
2019-05-05,4,NONO2,25.0,NO,NO2,gray
2019-05-05,5,NONO2,22.0,NO,NO2,gray
2019-05-05,6,NONO2,20.0,NO,NO2,gray
2019-05-05,7,NONO2,21.0,NO,NO2,gray
2019-05-05,8,NONO2,23.0,NO,NO2,gray
2019-05-05,9,NONO2,25.0,NO,NO2,gray
2019-05-05,10,NONO2,22.0,NO,NO2,gray
2019-05-05,11,NONO2,16.0,NO,NO2,gray
2019-05-05,12,NONO2,10.0,NO,NO2,gray
2019-05-05,13,NONO2,10.0,NO,NO2,gray
2019-05-05,14,NONO2,7.0,NO,NO2,gray
2019-05-05,15,NONO2,10.0,NO,NO2,gray
2019-05-05,16,NONO2,7.0,NO,NO2,gray
2019-05-05,17,NONO2,8.0,NO,NO2,gray
2019-05-05,18,NONO2,8.0,NO,NO2,gray
2019-05-05,19,NONO2,9.0,NO,NO2,gray
2019-05-05,20,NONO2,13.0,NO,NO2,gray
2019-05-05,21,NONO2,19.0,NO,NO2,gray
2019-05-05,22,NONO2,23.0,NO,NO2,gray
2019-05-05,23,NONO2,25.0,NO,NO2,gray
2019-05-05,24,NONO2,23.0,NO,NO2,gray
2019-05-06,1,NONO2,18.0,NO,NO2,gray
2019-05-06,2,NONO2,21.0,NO,NO2,gray
2019-05-06,3,NONO2,18.0,NO,NO2,gray
2019-05-06,4,NONO2,19.0,NO,NO2,gray
2019-05-06,5,NONO2,15.0,NO,NO2,gray
2019-05-06,6,NONO2,17.0,NO,NO2,gray
2019-05-06,7,NONO2,21.0,NO,NO2,gray
2019-05-06,8,NONO2,23.0,NO,NO2,gray
2019-05-06,9,NONO2,28.0,NO,NO2,gray
2019-05-06,10,NONO2,34.0,NO,NO2,gray
2019-05-06,11,NONO2,25.0,NO,NO2,gray
2019-05-06,12,NONO2,15.0,NO,NO2,gray
2019-05-06,13,NONO2,10.0,NO,NO2,gray
2019-05-06,14,NONO2,7.0,NO,NO2,gray
2019-05-06,15,NONO2,5.0,NO,NO2,gray
2019-05-06,16,NONO2,6.0,NO,NO2,gray
2019-05-06,17,NONO2,8.0,NO,NO2,gray
2019-05-06,18,NONO2,6.0,NO,NO2,gray
2019-05-06,19,NONO2,10.0,NO,NO2,gray
2019-05-06,20,NONO2,20.0,NO,NO2,gray
2019-05-06,21,NONO2,25.0,NO,NO2,gray
2019-05-06,22,NONO2,22.0,NO,NO2,gray
2019-05-06,23,NONO2,18.0,NO,NO2,gray
2019-05-06,24,NONO2,17.0,NO,NO2,gray
2019-05-07,1,NONO2,0.0,NO,NO2,gray
2019-05-07,2,NONO2,0.0,NO,NO2,gray
2019-05-07,3,NONO2,0.0,NO,NO2,gray
2019-05-07,4,NONO2,0.0,NO,NO2,gray
2019-05-07,5,NONO2,30.0,NO,NO2,gray
2019-05-07,6,NONO2,30.0,NO,NO2,gray
2019-05-07,7,NONO2,24.0,NO,NO2,gray
2019-05-07,8,NONO2,22.0,NO,NO2,gray
2019-05-07,9,NONO2,29.0,NO,NO2,gray
2019-05-07,10,NONO2,40.0,NO,NO2,gray
2019-05-07,11,NONO2,43.0,NO,NO2,gray
2019-05-07,12,NONO2,35.0,NO,NO2,gray
2019-05-07,13,NONO2,17.0,NO,NO2,gray
2019-05-07,14,NONO2,11.0,NO,NO2,gray
2019-05-07,15,NONO2,9.0,NO,NO2,gray
2019-05-07,16,NONO2,6.0,NO,NO2,gray
2019-05-07,17,NONO2,5.0,NO,NO2,gray
2019-05-07,18,NONO2,7.0,NO,NO2,gray
2019-05-07,19,NONO2,10.0,NO,NO2,gray
2019-05-07,20,NONO2,10.0,NO,NO2,gray
2019-05-07,21,NONO2,9.0,NO,NO2,gray
2019-05-07,22,NONO2,10.0,NO,NO2,gray
2019-05-07,23,NONO2,14.0,NO,NO2,gray
2019-05-07,24,NONO2,14.0,NO,NO2,gray
2019-05-08,1,NONO2,20.0,NO,NO2,gray
2019-05-08,2,NONO2,25.0,NO,NO2,gray
2019-05-08,3,NONO2,25.0,NO,NO2,gray
2019-05-08,4,NONO2,24.0,NO,NO2,gray
2019-05-08,5,NONO2,32.0,NO,NO2,gray
2019-05-08,6,NONO2,25.0,NO,NO2,gray
2019-05-08,7,NONO2,23.0,NO,NO2,gray
2019-05-08,8,NONO2,30.0,NO,NO2,gray
2019-05-08,9,NONO2,29.0,NO,NO2,gray
2019-05-08,10,NONO2,34.0,NO,NO2,gray
2019-05-08,11,NONO2,26.0,NO,NO2,gray
2019-05-08,12,NONO2,10.0,NO,NO2,gray
2019-05-08,13,NONO2,7.0,NO,NO2,gray
2019-05-08,14,NONO2,7.0,NO,NO2,gray
2019-05-08,15,NONO2,6.0,NO,NO2,gray
2019-05-08,16,NONO2,6.0,NO,NO2,gray
2019-05-08,17,NONO2,6.0,NO,NO2,gray
2019-05-08,18,NONO2,8.0,NO,NO2,gray
2019-05-08,19,NONO2,11.0,NO,NO2,gray
2019-05-08,20,NONO2,11.0,NO,NO2,gray
2019-05-08,21,NONO2,14.0,NO,NO2,gray
2019-05-08,22,NONO2,24.0,NO,NO2,gray
2019-05-08,23,NONO2,26.0,NO,NO2,gray
2019-05-08,24,NONO2,20.0,NO,NO2,gray
2019-05-09,1,NONO2,25.0,NO,NO2,gray
2019-05-09,2,NONO2,20.0,NO,NO2,gray
2019-05-09,3,NONO2,21.0,NO,NO2,gray
2019-05-09,4,NONO2,31.0,NO,NO2,gray
2019-05-09,5,NONO2,30.0,NO,NO2,gray
2019-05-09,6,NONO2,29.0,NO,NO2,gray
2019-05-09,7,NONO2,30.0,NO,NO2,gray
2019-05-09,8,NONO2,28.0,NO,NO2,gray
2019-05-09,9,NONO2,42.0,NO,NO2,gray
2019-05-09,10,NONO2,42.0,NO,NO2,gray
2019-05-09,11,NONO2,29.0,NO,NO2,gray
2019-05-09,12,NONO2,11.0,NO,NO2,gray
2019-05-09,13,NONO2,6.0,NO,NO2,gray
2019-05-09,14,NONO2,6.0,NO,NO2,gray
2019-05-09,15,NONO2,6.0,NO,NO2,gray
2019-05-09,16,NONO2,6.0,NO,NO2,gray
2019-05-09,17,NONO2,7.0,NO,NO2,gray
2019-05-09,18,NONO2,7.0,NO,NO2,gray
2019-05-09,19,NONO2,9.0,NO,NO2,gray
2019-05-09,20,NONO2,12.0,NO,NO2,gray
2019-05-09,21,NONO2,14.0,NO,NO2,gray
2019-05-09,22,NONO2,14.0,NO,NO2,gray
2019-05-09,23,NONO2,16.0,NO,NO2,gray
2019-05-09,24,NONO2,17.0,NO,NO2,gray
2019-05-10,1,NONO2,21.0,NO,NO2,gray
2019-05-10,2,NONO2,21.0,NO,NO2,gray
2019-05-10,3,NONO2,20.0,NO,NO2,gray
2019-05-10,4,NONO2,22.0,NO,NO2,gray
2019-05-10,5,NONO2,21.0,NO,NO2,gray
2019-05-10,6,NONO2,23.0,NO,NO2,gray
2019-05-10,7,NONO2,22.0,NO,NO2,gray
2019-05-10,8,NONO2,26.0,NO,NO2,gray
2019-05-10,9,NONO2,30.0,NO,NO2,gray
2019-05-10,10,NONO2,29.0,NO,NO2,gray
2019-05-10,11,NONO2,24.0,NO,NO2,gray
2019-05-10,12,NONO2,12.0,NO,NO2,gray
2019-05-10,13,NONO2,10.0,NO,NO2,gray
2019-05-10,14,NONO2,9.0,NO,NO2,gray
2019-05-10,15,NONO2,7.0,NO,NO2,gray
2019-05-10,16,NONO2,8.0,NO,NO2,gray
2019-05-10,17,NONO2,8.0,NO,NO2,gray
2019-05-10,18,NONO2,9.0,NO,NO2,gray
2019-05-10,19,NONO2,8.0,NO,NO2,gray
2019-05-10,20,NONO2,9.0,NO,NO2,gray
2019-05-10,21,NONO2,11.0,NO,NO2,gray
2019-05-10,22,NONO2,13.0,NO,NO2,gray
2019-05-10,23,NONO2,12.0,NO,NO2,gray
2019-05-10,24,NONO2,14.0,NO,NO2,gray
2019-05-11,1,NONO2,11.0,NO,NO2,gray
2019-05-11,2,NONO2,14.0,NO,NO2,gray
2019-05-11,3,NONO2,13.0,NO,NO2,gray
